000151123	*	fr	fr	014871144	|||	spa			AVENEL, Henri.		L'Amérique latine, avec un exposé préliminaire des relations ... du commerce français dans cette contrée. [electronic resource]		Paris, 1892.					lsidyv3736f3ab
000196291	*	pt	pt	014871172	|||	spa			BARBOSA RODRIGUES, João.		Rio Jauapery. Pacificação dos Crichanás. [electronic resource]		Rio de Janeiro, 1885.					lsidyv37420cd7
000362761	*	da	da	014871250	|||	swe			BJERKNES, Carl Anton.		Niels Henrik Abel. En skildring af hans liv og videnskabelige virksomhed ... Fölgeskrift til “Nordisk tidskrift för vetenskap, konst och industri, etc.”. [electronic resource]		Stockholm, 1880.			ABEL, Niels Henrik.		lsidyv36f703a4
000426487	*	da	da	014871280	|||	dut			BOTH, Ludvig Frederik.		Natur og Folkeliv i Danmark ... Med Illustrationer. [electronic resource]		Kjøbenhavn, 1875, 76.					lsidyv36f9a357
000434031	*	fr	fr	014871287	|||	eng			Bourget, Paul, 1852-1935.		Sensations de Nouvelle-France ... Fragments imaginaires d'un ouvrage de Paul Bourget recueillis et publiés par l'un de ses fervents disciples d'Amérique. (Pour faire suite à Outre-Mer.). [electronic resource]		Boston, 1895.			Bourget, Paul, 1852-1935.		lsidyv371655be
000460703	*	pt	pt	014871303	|||	spa				Comissão de Estudos da Estrada de Ferro do Madeira e Mamoré (BRAZIL)	Do Rio de Janeiro ao Amazonas e Alto Madeira. Itinerario e trabalhos da Commissão de Estudos da Estrada de Ferro do Madeira e Mamoré. Impressões de viagem por um dos da mesma commissão [i.e. Ernesto Mattoso Maia Forte]. [electronic resource]		Rio de Janeiro, 1885.			MAIA FORTE, Ernesto Mattoso.		lsidyv37383111 -- lsidyv2b20694d
001053422	*	unk	unk	014871641	|||	eng					"[An Elegy written in an Empty Assembly-Room ... The second edition. [A parody of Pope's Eloisa to Abelard."" By Richard O. Cambridge.]] [electronic resource]"""	Third edition.	London, 1756.			CAMBRIDGE, Richard Owen. -- Pope, Alexander, 1688-1744		lsidyv3706a2b7
001103787	*	unk	unk	014871659	|||	eng				Great Britain. Commissioners appointed to inquire into the conduct of Caroline, Princess of Wales.	"[The Book!"" or, the Proceedings and correspondence upon the subject of the inquiry into the conduct of Her Royal Highness the Princess of Wales ... To which is prefixed a Narrative of the recent events that have led to the publication of the original documents. With a statement of facts relative to the child, now under the protection of Her Royal Highness. [With an appendix of documents, depositions, etc.]] [electronic resource]"""	[Another edition.] The Genuine Book ... Superintended through the press by the Right Hon. Spencer Perceval.	London : M. Jones, 1813.					lsidyv373c6f9f
001789179	*	sv	sv	014872023	|||	fin			IGNATIUS, Carl Emil Ferdinand.		Finlands Geografi ... Allmänn öfverblick af land och folk, med kartor, etc. [electronic resource]		Helsingfors, 1881-90.					lsidyv36fef805
001841105	*	no	no	014872045	|||	dan			JÆGER, Henrik Bernhard.		[Bergen og Bergenserne.] [electronic resource]	[Another edition.] Bergen og Bergenserne.	Bergen, 1889.					lsidyv370289a8
001892037	*	lt	lt	014872066	|||	cze			JONAS, Jr., pseud. [i.e. Jonas Żilius.]		Lietuviai Amerikoj. [electronic resource]		Plymouth, Pa. : Spaustuvej “S.L.A.”, 1899.					lsidyv3703e9ad
002089486	*	da	da	014872176	|||	swe			LAURITSEN, J.		Odense og nærmeste Omegn i Billeder, og med historisk beskrivende Text ... af J. L. [electronic resource]		Odense, 1874.					lsidyv36cbd677
002097772	*	uk	uk	014872178	|||	rus			LAZAREVSKY, Aleksandr Matveevich.		Описаніе старой Малороссіи. Матеріалы для исторіи заселенія, землевладѣнія и управленія. том. 1, вып. 1. том. 2, 3.. [electronic resource]		Кіевъ, 1888-1903.					lsidyv36fd8b71 -- lsidyv36fd994e -- lsidyv36fdaf50
002388782	*	fr	fr	014872310	|||	eng			MARQUAND, Henri E.		Souvenirs des Indes occidentales, et impressions intimes; suivis de Eliza et Maria. [electronic resource]		Londres, 1853.					lsidyv37147322
002787574	*	pt	pt	014872549	|||	spa			PASCUAL, Antonio D. de.		Ensajo critico sobre a viagem ao Brasil em 1852 de C. B. Mansfield. [electronic resource]		Rio de Janeiro, 1861, 62.			MANSFIELD, Charles Blachford.		lsidyv373ed52b
002820641	*	pt	pt	014872575	|||	spa			PEREIRA DE VASCONCELLOS, José Marcellino.		Selecta Brasiliense: ou noticias, descobertas ... e curiosidades em relação aos homems, á historia, e cousas do Brasil. [electronic resource]		Rio de Janeiro, 1868.					lsidyv3737150d
002830716	*	uk	uk	014872576	|||	rus					Буковинська Русь. Культурно-історичний образок. Написав ... Ст. Смаль-Стоцкий.. [electronic resource]		Чернівцї, 1897.		Periodical publications.- Czernowitz	SMAL'-STOTS'KY, Stefan.		lsidyv36fc619f
002982445	*	en	en	014872624	|||	fre			PREMIUM, Barton, pseud.		Eight Years in British Guina, being the journal of a residence in that province from 1840 to 1848, inclusive. With anecdotes and incidents illustrating the social condition of its inhabitants, and the opinions of the writer on the state and prospects of our Sugar Colonies generally, etc. By Barton Premium, a planter of the Province. Edited by his friend. [electronic resource]		London, Liverpool, 1850.					lsidyv37366759
003107316	*	pt	pt	014872693	|||	spa				Sociedade de Geographia (RIO DE JANEIRO)	Catalogo da Exposição de Geographia Sul-Americana, realizada pela Sociedade ... 1889. [electronic resource]		Brazil, 1891.					lsidyv373feb9f
003153101	*	da	da	014872717	|||	swe			ROMIN, Karl.		Wisby. 30 Bilder af K. Romin, med kortfattad text af C. J. Bergman. [With a plan.] [electronic resource]		Stockholm, 1891.			BERGMAN, Carl Johan, of Visby.		lsidyv36f480a7
003449762	*	pt	pt	014872877	|||	spa			SOUZA, Francisco Bernardino de.		Lembranças e Curiosidades do Valle do Amazonas. [electronic resource]		Pará, 1873.					lsidyv370bfb70
000417819	*	pt	pt	014879530	|||	spa			BORJA CASTRO, Doutor em Mathematicas.		Descripção do Porto do Rio de Janeiro e das obras de doca d'Alfandega. [electronic resource]		Rio de Janeiro, 1877.					lsidyv37560e41
000599051	*	it	it	014879580	|||	spa			CAPELLINI, Giovanni.		Ricordi di un viaggio scientifico nell'America settentrionale nel MDCCCLXIII ... Con mappa, tavole e figure. [electronic resource]		Bologna, 1867.					lsidyv2b209bd4
000752676	*	it	it	014879618	|||	eng			Columbus, Christopher.		III. Congresso Geografico Internazionale in Venezia. Lettera inedita di Cristoforo Colombo ai Signori Uenitiani. [Dated: 1 Aug. 1492. Edited with a preface by Giuseppe M. Urbani de Gheltof.] [electronic resource]		Venezia, 1881.					lsidyv303433c0
000822593	*	unk	unk	014879635	|||	eng			Croker, John Wilson, 1780-1857.		[[A Sketch of the State of Ireland, Past and Present.] [Fourth edition, with additions.]] [electronic resource]	Eighth edition. MS. notes.	1822.					lsidyv375756ff
001006516	*	de	de	014879683	|||	eng			DUNCKER, Maximilian Wolfgang.		[Geschichte des Alterthums.] [electronic resource]	Zweite verbesserte und vermehrte Auflage. Bd. 1-3.	Berlin ; Halle, 1855-56.					lsidyv2b131133 -- lsidyv2b1272bc
001163111	*	pt	pt	014879720	|||	spa			ESCRAGNOLLE TAUNAY, Alfredo d', Viscount.		A Cidade de Matto-Grosso ... Estudo historico. [electronic resource]		Rio de Janeiro, 1891.					lsidyv2c3e9158
001223689	*	pt	pt	014879729	|||	spa			FERREIRA MOUTINHO, Joaquim.		Noticia sobre a Provincia de Matto Grosso seguida d'um roteiro da viagem da sua Capital (Cuyaba) a S. Paulo. [With lithographs.] [electronic resource]		S. Paulo, 1869.					lsidyv302cad09
001223724	*	pt	pt	014879730	|||	spa			FERREIRA SOARES, Sebastião.		Historico da Companhia Industrial da Estrada de Mangaratiba, e analyse critica e economica des negocios desta Companhia. [electronic resource]		Rio de Janeiro, 1861.					lsidyv2b20ba59
002453553	*	pt	pt	014880030	|||	spa			MELLO FRANCO, Virgilio M. de.		Viagens pelo interior de Minas Geraes e Goyaz. [electronic resource]		Rio de Janeiro, 1888.					lsidyv2c25a15b
002564453	*	en	en	014880064	|||	fre			MOSES, Myer.		Full Annals of the Revolution in France, 1830. To which is added, a full account of the celebration of said revolution in ... New York, ... 25 Nov. 1830. [electronic resource]		New York, 1830.					lsidyv315b6006
002999716	*	pt	pt	014880186	|||	fre			PROUVENSAL DE SAINT-HILAIRE, Augustin François César.		Voyage à Rio-Grande do Sul, Brésil. [Edited by R. de Dreuzy.] [electronic resource]		Orléans, 1887.			DREUZY, R. de.		lsidyv32bee0aa
003265538	*	it	it	014880277	|||	spa			SCARDIN, Francesco.		Vita Italiana nell'Argentina. Impressioni e note. [electronic resource]		Buenos Aires, 1899.					lsidyv2b27f8eb
003759812	*	pt	pt	014880410	|||	spa			Varnhagen, Francisco Adolfo de, Visconde de Porto Seguro, 1816-1878.		Os Indios bravos e o Sr. Lisboa, Timon 3º. pelo autor da “Historia Geral do Brazil” (F. A. de V.) ... Em parte gora de novo reimpresa. [electronic resource]		Lima, 1867.			LISBOA, João Francisco.		lsidyv3027d8b4
000052370	*	en	en	014885056	|||	fre			ALISON, Archibald, Sir, 1st Bart.		Atlas to accompany Alison's History of Europe. Constructed and arranged under the direction of Mr. A. K. Johnston, etc. [With supplement.] [electronic resource]		Edinburgh ; London : W. Blackwood & Sons, 1848, 50.			JOHNSTON, Alexander Keith, the Elder.		lsidyv376442f5 -- lsidyv2b177c51
000732503	*	fr	fr	014885193	|||	eng			COCHRANE, Alexander Dundas Ross, afterwards COCHRANE-WISHART-BAILLIE (Alexander Dundas Ross) Baron Lamington.		Historic Châteaux: Blois, Fontainebleau, Vincennes. [electronic resource]		London : Hurst & Blackett, 1877 [1876]					lsidyv3776f9cd
000934459	*	unk	unk	014885230	|||	eng			DICKSON, William Steel.		"[A Narrative of the Confinement and Exile of William Steel Dickson, D.D. ... To which is annexed, an account of an assault committed on the author, September 9th., 1811, on his return from the Catholic Meeting in the city of Armagh; with a sketch of proceedings consequent thereon. [With an appendix: Three sermons on the subject of scripture politics.""]] [electronic resource]"""	Second edition.	Dublin : The Author, 1812.					lsidyv3183c59f
001225526	*	fr	fr	014885306	|||	eng			FERVEL, J. Napoléon.		[Campagnes de la Révolution Française dans les Pyrénées Orientales 1793-1794-1795.] [electronic resource]	Deuxième édition, augmentée d'un Atlas de 15 planches.	Paris, 1861.					lsidyv3784be96
001981337	*	da	da	014885459	|||	swe			KLEEN, Victor.		Kommunen. Insurrektionen i Paris 1871, af V. K. [continued and edited by G. Kleen.] [electronic resource]		Stockholm, 1876.			KLEEN, Gustaf.		lsidyv3782c604
002082114	*	da	da	014885480	|||	ger			LASSEN, Albert Peter.		Lærebog i Verdenshistorien til Brug for Latin- og Realskoler, etc. [electronic resource]		Christiania, 1850.					lsidyv2b1b9bf1 -- lsidyv2b1bc247
002284286	*	nl	nl	014885520	|||	ger			LUMPER, Gottfried.		De St. Bartholomæus-Nacht voor drie hondred jaren. [electronic resource]		Utrecht, 1872.					lsidyv2b18a798
002999422	*	fr	fr	014885644	|||	eng			PROUST, Antonin.		Archives de l'Ouest, 1789. (Recueil de documents concernant l'histoire de la Révolution.). [electronic resource]		Paris, [1867-69]	[Série A. Opérations électorales de 1789. no. 1-5.]				lsidyv377d20d1 -- lsidyv377cf5ce -- lsidyv377d13de -- lsidyv3786a69c -- lsidyv377ceed5
003060115	*	en	en	014885652	|||	fre			REEVE, Henry, C.B.		Royal and Republican France. A series of essays reprinted from the “Edinburgh” “Quarterly,” and “British and Foreign” Reviews. [electronic resource]		London, 1872.					lsidyv37816556 -- lsidyv37814a2f
003384310	*	es	es	014885710	|||	ita			SILVA, Manuel Maria, and DOMINGUEZ (Rafael)		Compendio de historia universal que comprende los principales acontecimientos del mundo, desde la Creacion hasta nuestros dias, etc. tom. 1. [electronic resource]		Valencia, 1854.			DOMINGUEZ, Rafael.		lsidyv3767e870
003390754	*	de	de	014885714	|||	dut			Simons, Pieter.		Historische Verhandlingen. [electronic resource]		Amsterdam, 1830.					lsidyv32d935e4
000093565	*	en	en	014890950	|||	fre			ANTEPARA, José María.		South American Emancipation. Documents shewing the designs which have been in progress and the exertions made by General Miranda for the South American Emancipation, during the last twenty-five years. [With a portrait of Miranda, and a plan.] [electronic resource]		London : J. Richardson; L. N. Pannier, 1810.			Miranda, Francisco de, 1750-1816. -- MIRANDA, Francisco de, Jesuit.		lsidyv37beaf62
000474877	*	en	en	014891045	|||	fre			BRINK, Jan ten, Professor at the University of Leyden.		[Parijs tijdens de Roode Terreur.] Robespierre and the Red Terror. From the Dutch ... by J. Hedeman. With 16 illustrations. [electronic resource]		London : Hutchinson & Co., 1899.			HEDEMAN, Jules. -- Robespierre, Maximilien, 1758-1794.		lsidyv37b9eb91
000723567	*	en	en	014891109	|||	fre			Tocqueville, Alexis de, 1805-1859.		[On the State of Society in France before the Revolution of 1789; and on the courses which led to that event ... Translated by Henry Reeve.] [electronic resource]	Second edition, with seven additional chapters.	London : John Murray, 1873.					lsidyv37c35458
000797817	*	en	en	014891123	|||	fre			COUBERTIN, Pierre de, Baron.		[The Evolution of France under the Third Republic ... Translated from the French by Isabel F. Hapgood. Authorized edition with special preface and additions, and introdtion by Dr. Albert Shaw. [With plates.]] [electronic resource]		London : James Bowden, 1898.			HAPGOOD, Isabel Florence. -- SHAW, Albert.		lsidyv37b70529
001207339	*	fr	fr	014891206	|||	ger			FAVRE, Édouard.		La Confédération des huit Cantons. Etude historique sur la Suisse au XIVe siècle. [electronic resource]		Leipzig, 1879.					lsidyv37a5d45a
002134182	*	de	de	014891431	|||	dut			LEO, Heinrich.		Zwölf Bücher niederländischer Geschichten. Erster Thl. Die Geschichte der einzelnen niederländischen Landschaften bis zu der Herrschaft des Hauses Burgund. (Zweiter Thl. Die Geschichte der Niederlande vom Beginn der Herrschaft des Hauses Burgund bis 1830.). [electronic resource]		Halle, 1832-35.					lsidyv3dfae730 -- lsidyv3dfa0594
003560097	*	en	en	014891733	|||	fre				Switzerland.	Mountain Warfare illustrated by the Campaign of 1799 in S. Being a translation of the Swiss Narrative, compiled from the works of the Archduke Charles, Jomini, and others: also of notes by General H. Dufour, on the Campaign in the Valtelline in 1635. By Major-General Shadwell ... With nine maps. [electronic resource]		London, 1875.			JOMINI, Antoine Henri de, Baron. -- SHADWELL, Lawrence.		lsidyv37b9545e
003613005	*	en	en	014891751	|||	fre			THIERS, Louis Adolphe, President of the French Republic.		[The Campaigns of Napoleon: Arcola, Marengo, Jena, Waterloo ... extracted from Thiers's History of the Consulate and the Empire; and edited, with English notes by E. E. Bowen ... With maps. Fr.] [electronic resource]	[Another edition of the Campaign of Waterloo.]	London : Rivingtons, 1885.					lsidyv37c062d8
003819631	*	fr	fr	014891799	|||	ger			VREEDE, George Willem.		La Souabe après la paix de Bâle. Recueil de documents diplomatiques et parlementaires concernant les négociations avec la République Française, et la lutte des États de Wurtemberg contre Frédéric II., dernier Duc-Électeur, 1795-1805. Publié avec plusieurs dépêches antérieures de Charles-Eugène, etc. [electronic resource]		Utrecht, 1879.					lsidyv3796e6b6
000213234	*	no	no	014896036	|||	dan			BARSTAD, Hans Jacob.		Bergens Forsvar 1801 og 1807-1814 ... Med Kart over Bergen i 1801. [electronic resource]		Bergen, 1887.					lsidyv3801e0c0
000386896	*	de	de	014896093	|||	lat			BOČEK, Antonín.		Codex diplomaticus et epistolaris Moraviae. Studio et opera Antonii Boczek. (tom. 5 edidit Josefus Chytil.-Bd. 6, Bd. 7. Abt. 1, 2. herausgegeben von P. Ritter von Chlumecky und redigirt von Joseph Chytil.-Bd. 7. Abt. 3: Bd. 10-13 herausgegeben von Vincenz Brandl.-Bd. 14, 15 herausgegeben von Berthold Bretholz.) tom. 1-5. Bd. 6-15. [electronic resource]		Olomucci, 1836-1903.			BRANDL, Vincenc. -- BRETHOLZ, Bertold. -- CHLUMECKÝ, Peter von. -- Chytil, Josef.	MORAVIA. Sněm. Zemský Výbor Markrabství Moravského.	lsidyv3811d2af -- lsidyv3811dc30 -- lsidyv37f7b72a -- lsidyv3812190e -- lsidyv38120ced -- lsidyv3e4afdaf -- lsidyv3811c944 -- lsidyv2cb8aab6
000395302	*	de	de	014896099	|||	hun				BOHEMIA. Královský Český Archiv Zemský.	Die Böhmischen Landtagsverhandlungen und Landtagsbeschlüsse, vom Jahre 1526 an bis auf der Neuzeit. [Edited by A. Gindely and F. Dvorský. The editorial apparatus in German.] Bd. 1-11. Tl. 1. [1526-1605.] [electronic resource]		Prag, 1877-1910.			DVORSKÝ, František. -- GINDELY, Anton. -- KROFTA, Kamil.	BOHEMIA. Sněm.	lsidyv38282566 -- lsidyv37ed4d8d -- lsidyv37ece7a8 -- lsidyv3e213a7f -- lsidyv37ecfa39 -- lsidyv37ecc537 -- lsidyv37ec9afb -- lsidyv37ed1f70 -- lsidyv380f9e6a -- lsidyv380f8a09
000456175	*	en	en	014896128	|||	dan			BRASCH, Christian Henrik.		Om Robert Molesworth's Skrift “An Account of Denmark as it was in the year 1692.”. [electronic resource]		Kjøbenhavn, 1879.			MOLESWORTH, Robert, Viscount Molesworth.		lsidyv38013ca2
000786919	*	it	it	014896195	|||	hun			CORNARO, Federico.		Avvisi del cavaliere Federico Cornaro, ambasciatore veneto, circa l'assedio e la presa della fortezza di Buda nell'anno 1686. Con traduzione ungherese ed introduzione storica da Sigismondo Bubics. (Cornaro Frigyes velenczei követ Jelentései, etc.) [With plates, including portraits.] Ital. & Hung. [electronic resource]		Budapest, 1891.			BUBICS, Zsigmond, Bishop of Kaschau.		lsidyv37d2f1a9
001327596	*	da	da	014896352	|||	swe			FRIDERICIA, Julius Albert.		Danmarks ydre politiske Historie i Tiden fra Freden i Sybek til Freden i Kjøbenhavn, 1629-1660. [electronic resource]		Kjøbenhavn, 1876-81.					lsidyv37e6655a
001635623	*	af	af	014896461	|||	dut			HEERDE, J. van, and RAHMS (E. C.)		Gedenkboek van Oudewater's beleg en moord in 1575. [electronic resource]		Oudewater, [1876]			RAHMS, E. C.		lsidyv37f390f3
001761170	*	en	en	014896517	|||	fre			Hugo, Victor, 1802-1885		Things Seen. [Translated from the French.] [electronic resource]		London : G. Routledge & Sons, 1887.					lsidyv37cc62a0 -- lsidyv3806f1cb
001980287	*	en	en	014896616	|||	ger			KLAPKA, György, General.		Memoiren ... April bis October 1849. Original Ausgabe. [electronic resource]		Leipzig, 1850.					lsidyv37eb9cba
002478075	*	fr	fr	014896746	|||	ger			MEYER, Johann Jacob, of Strasburg.		La Chronique Strasbourgeoise de Jean-Jacques Meyer, l'un des continuateurs de Jaques de Kœnigshoven. Publiée pour la première fois ... par Rodolphe Reuss. Ger. [electronic resource]		Strasbourg, 1873.			REUSS, Rudolf.		lsidyv37f269a7
002582237	*	da	da	014896784	|||	ger			MUMME, Hans Peter.		Begivenhederne i Fyen under de franske og spanske Troppers Ophold her i Landet i Aaret 1808. [electronic resource]		Odense, 1848.					lsidyv3801f7a8
002582545	*	id	id	014896785	|||	dan			Munch, P. A. (Peter Andreas), 1810-1863.		[Norges Konge-Sagaer fra de ældste Tider indtil anden Halvdeel af det 13de Aarhundrede ... forfattede af Snorre Sturlassøn, Sturlu Thordssøn og flere, og oversatte af P. A. M. [and O. Rygh.] Dan. [electronic resource]		[Christiania, 1859-71]					lsidyv38015006
002883214	*	de	de	014896855	|||	hun			Pesty, Frigyes, 1823-1889.		Die Entstehung Croatiens. Aus dem ungarischen Manuscripte des F. Pesty. Separatabdruck aus der “Ungarischen Revue,” 1882. [electronic resource]		Budapest, 1882.					lsidyv37d27ff2
003254564	*	sk	sk	014896981	|||	cze			SASINEK, Franko Vít'azoslav.		Dejiny pročiatkov terajšieho Uhorska. [electronic resource]		v Skalici, 1867.					lsidyv37cf2621
003413394	*	en	en	014897038	|||	fre			SMITH, Arthur Jamson.		French Revolution Readings. Edited by A. J. Smith ... With exercises for composition by C. M. Dix. [electronic resource]		London : E. Arnold, 1891.			DIX, Cornelius Malpas.		lsidyv37cbd6ca
003443567	*	no	no	014897047	|||	dan			SÖRENSEN, Carl Theodor von.		Kampen om Norge i Aarene 1813 og 1814, etc. [electronic resource]		Kjøbenhavn, 1871.					lsidyv384cbfc3 -- lsidyv37e55847
003564104	*	af	af	014897075	|||	dut			SYPESTEYN, Cornelis Ascanius van.		Het merkwaardig beleg van Ostende 5 Juli 1601-22 September 1604. [electronic resource]		's-Gravenhage, 1887.					lsidyv37f406eb
003707439	*	da	da	014897136	|||	ice			Unger, C. R. (Carl Rikard), 1817-1897.		Codex Frisianus [Arna-Magnæan MS. No. 45. fol.]. En Samling af norske Konge-Sagaer. [The Icelandic text.] Udgiven efter offentlig Foranstaltning (ved C. R. Unger). [electronic resource]		Christiania, 1871[-69]					lsidyv38018203
003877730	*	de	de	014897200	|||	dan			WEIDLING, Julius.		Schwedische Geschichte im Zeitalter der Reformation. [electronic resource]		Gotha, 1882.					lsidyv37e5013f
003986998	*	nl	nl	014897239	|||	fre			WÜPPERMANN, Willem Ernst August.		De Geschiedenis van den Tiendaagschen Veldtocht in Augustus 1831. [electronic resource]		's Gravenhage, 1881.					lsidyv37ff2c97
000311777	*	de	de	014905152	|||	lat			BIANCHI, Giuseppe, Prefetto del Ginnasio Communale di Udine.		Documenta historia Forojuliensis saeculi XIII. et XIV. ab anno 1300 ad 1333, etc. [An extract covering the years 1300-1313.] (Aus dem XXXI. Bande des ... Archivs für Kunde österreichischer Geschichtsquellen besonders abgedruckt.). [electronic resource]		Wien, 1864.					lsidyv38248f13
001504037	*	no	no	014905242	|||	dan			GREGERSEN, Niels Jörgen.		Foredrag over Norges Historie i 1814, etc. [electronic resource]		Trondhjem, 1889.					lsidyv381818b2
002366017	*	no	no	014905343	|||	swe			MANKELL, Julius.		Fälttåget i Norge år 1814. Kritisk belysning ... Med Karta öfver Krigsskådeplatsen. [electronic resource]		Stockholm, 1887 (Upsala [printed])					lsidyv3817f4e0
002706777	*	sv	sv	014905387	|||	dan			OLMER, Emil.		Konflikten mellan Danmark och Holstein-Gottorp 1695-1700, med särskildt afseende fäst vid Sveriges förhållande till densamma, etc. [electronic resource]		Göteborg, 1898.					lsidyv38172c62
002709671	*	de	de	014905388	|||	hun			ONCIUL, Dimitre.		Zur Geschichte der Bukowina. pt. 1. [electronic resource]		Czernowitz, 1887.					lsidyv38275076
003828499	*	da	da	014905521	|||	swe			WAGNER, S., Swedish Historian.		Skånska Kommissionen af 1669-1670, etc. (Bilagvr.). [electronic resource]		Lund, 1886.					lsidyv3817f939
000218643	*	uk	uk	014919147	|||	rus			BARVINS'KY, Oleksander Grigor'evich.		Руска исторична бібліотека. Подъ редакцією О. Барвѣньского. [vol. 7, 8, 1899, 1900, and vol. 16-24, 1894-1904, were issued by the Societas Scientiarum Ševčenkiana, from Leopol.] том. 3-8, 10-24. [electronic resource]		въ Тернополи, 1886-1904.				Societas Scientiarum Ševčenkiana (LEOPOL)	lsidyv38550008 -- lsidyv38551759 -- lsidyv38553a1b -- lsidyv381fef88 -- lsidyv3820527f -- lsidyv381f7766 -- lsidyv38201771 -- lsidyv38201f44 -- lsidyv38200d3c -- lsidyv381fe5fb
000521745	*	de	de	014919169	|||	dan			BUERSTER, Sebastian.		Sebastian Bürster's Beschreibung des Schwedischen Krieges 1630-1647. Nach der Original-Handschrift ... herausgegeben von Dr. Friedrich von Weech. [electronic resource]		Leipzig, 1875.			WEECH, Friedrich Otto Aristides von.		lsidyv38517307
000608524	*	da	da	014919178	|||	swe			CARLSON, Fredrik Ferdinand.		Sveriges historia under konungarne af pfalziska huset. (Dl. 8 af Ernst Carlson [edited by J. T. Westrin].). [electronic resource]		Stockholm, 1855-1910.			CARLSON, Carl Fredrik Ernst. -- WESTRIN, Johan Theodor.		lsidyv38521fc6 -- lsidyv385257b5 -- lsidyv38524abe -- lsidyv38a46454 -- lsidyv381b18dd -- lsidyv381b23a2 -- lsidyv381b2cdb -- lsidyv381b3bf2
001050452	*	et	et	014919202	|||	fin			EISEN, Mathias Johann.		Eesti, Liiwi ja Kuura maa ajalugu. Muistsest ajast meie ajani, etc. [electronic resource]		Tartus, 1877.					lsidyv3853cc98
002034071	*	uk	uk	014919283	|||	rus			KULZHINSKY, Ivan.		Исторія Польши.. [electronic resource]		Кіевъ, 1864.					lsidyv3854ca77
002519353	*	de	de	014919321	|||	dan			MOLBECH, Christian.		Das Herzogthum Schleswig in seinen geschichtlichen Verhältnissen zum Königreiche Dänemark, und zu Holstein. Übersetzt, mit einigen Zusätzen und Verbesserungen des Verfassers, von T. Schorn. [electronic resource]		Kopenhagen, 1846.			SCHORN, Peter Theodor.		lsidyv384e5806
003079249	*	sv	sv	014919375	|||	dan			REUTERSKIÖLD, Carl Ludvig August Axel.		Till belysning af den Svensk-Norska Unionsförfattningen och dess tidigare utvecklingshistoria, etc. [electronic resource]		Stockholm, 1893.					lsidyv384cfb74
003344208	*	en	en	014919404	|||	swe			SETTERWALL, Nils Kristian.		Förteckning öfver Acta Svecica i Calendars of State Papers. (“A Collection of the State Papers of John Thurloe.”). [electronic resource]		Stockholm, 1889, 90.			THURLOE, John.	England.	lsidyv3852ba84
003551829	*	da	da	014919431	|||	swe			SWART, Peder, Bishop of Westerås.		Gustaf I.s Krönika. Fragment slutande med år 1533. Efter en originalhandskrift utgifven af G. E. Klemming. [electronic resource]		Stockholm, 1870.			KLEMMING, Gustaf Edvard. -- Gustav I Vasa, King of Sweden, 1496-1560		lsidyv3852b221
003555840	*	en	en	014919434	|||	swe			SWEDERUS, Georg.		Expeditionen till Westerbotten 1809. [electronic resource]		Stockholm, 1871.					lsidyv3851ee61
003598168	*	da	da	014919441	|||	swe			TENGBERG, Niklas August.		Konung Gustaf III.'s första regeringstid till och med 1772 ärs statshvälfning. Fragment af Gustaf III.'s historia af N. Tengberg. Utgifvet af C. T. Odhner. [electronic resource]		Lund, 1871.					lsidyv3852b6ce
001422579	*	uk	uk	014939519	|||	rus			GILFERDING, Aleksandr Theodorovich.		Исторія Балтійскихъ Славянъ. Том. 1.. [electronic resource]		Москва, 1855.					lsidyv38589a55
002097523	*	hu	hu	014939674	|||	cze			LÁZÁR, Gyula.		Az orosz birodalom történelme. [electronic resource]		Temesvár, 1890, 91.					lsidyv385bd095 -- lsidyv388c4846 -- lsidyv38b02d73 -- lsidyv38840266
002157987	*	cy	cy	014939685	|||	gle			LEWIS, Titus.		Hanes Prydain Fawr, yn wladol a chrefyddol ... Wedi ei ddiwygio a'i helaethu gan John Emlyn Jones, etc. [electronic resource]		Caerfyrddin : William M. Evans, 1855, 56.			JONES, John Emlyn.		lsidyv387008f3
002385107	*	uk	uk	014939723	|||	rus			MARKEVICH, Nikolai Andreevich.		Исторія Малороссіи.. [electronic resource]		5 том. Москва, 1842, 43.		Ukraine History.			lsidyv385a8cd0 -- lsidyv385a96bf -- lsidyv385a8442 -- lsidyv38bc9095 -- lsidyv385aa9c7
002942808	*	uk	uk	014939824	|||	rus			POGODIN, Mikhail Petrovich.		Норманскій періодъ Русской исторіи.. [electronic resource]		Москва, 1859.					lsidyv3858a28f
003180397	*	uk	uk	014939881	|||	rus			ROZANOV, Nikolai.		Исторія Московскаго Епархіальнаго Управленія со времени учрежденія Св. Синода 1721-1821. (Примѣчанія.). [electronic resource]		3 част. Москва, 1869-71.					lsidyv3e42f393
003205076	*	bg	bg	014939887	|||	rus				Russia.	Документи изъ секретнитѣ архиви на русското правителство. Политиката на Руссия къмъ България отъ осводождението до села. [With an introduction in Bulgarian by D. Petkov.] Russ. [electronic resource]		София, 1893.			PETKOV, Dobri.		lsidyv385837c8
003308786	*	sv	sv	014939908	|||	fin			SCHYBERGSON, Magnus Gottfrid.		Bidrag till Finlands inre historia åren 1721-1731. [electronic resource]		Helsingfors, 1875.					lsidyv3859e38e
