Print ID	Scan ID	DOM ID	ARK
003662452	014831011	lsidyv2c2f244f	ark:/81055/vdc_0000000012A8
003662462	014831012	lsidyv2eb8d4d7	ark:/81055/vdc_000000028CC8
003662521	014831013	lsidyv2ae287f5	ark:/81055/vdc_0000000000DE
003662670	014831014	lsidyv38f9b8ed	ark:/81055/vdc_000000034860
003662672	014831015	lsidyv38fb0386	ark:/81055/vdc_000000034962
003662855	014831016	lsidyv32b6147f	ark:/81055/vdc_000000029BE6
003663052	014831017	lsidyv3b9b8a9d	ark:/81055/vdc_000000052C38
003663115	014831018	lsidyv3abec836	ark:/81055/vdc_000000047F7C
003663119	014831019	lsidyv3ababf89	ark:/81055/vdc_0000000478D4
003663203	014831020	lsidyv3a935f81	ark:/81055/vdc_000000045A50
003663277	014831021	lsidyv3c930b06	ark:/81055/vdc_00000005BE36
003663652	014831022	lsidyv3beff3c6	ark:/81055/vdc_000000055626
003664244	014831023	lsidyv39410013	ark:/81055/vdc_000000036AD4
003664350	014831024	lsidyv39e78ce9	ark:/81055/vdc_00000003D7A0
003664363	014831025	lsidyv3a12e852	ark:/81055/vdc_00000003F9D2
003664418	014831026	lsidyv391d495a	ark:/81055/vdc_000000035922
003664464	014831027	lsidyv391a8007	ark:/81055/vdc_0000000357B4
003664651	014831028	lsidyv2eba08a4	ark:/81055/vdc_000000028E2A
003664676	014831029	lsidyv315d0d42	ark:/81055/vdc_000000038016
003664680	014831030	lsidyv3952b5c1	ark:/81055/vdc_000000038010
003664682	014831031	lsidyv32c1869f	ark:/81055/vdc_000000037FE6
003664716	014831032	lsidyv3cacabb2	ark:/81055/vdc_00000005CDB4
003664821	014831033	lsidyv3a2e6885	ark:/81055/vdc_000000040F6E
003664822	014831034	lsidyv3b2f92e9	ark:/81055/vdc_00000004CE18
003664823	014831035	lsidyv3aabe6ef	ark:/81055/vdc_000000046F56
003664968	014831036	lsidyv3ab8e366	ark:/81055/vdc_0000000476D6
003664974	014831037	lsidyv3c4f8da7	ark:/81055/vdc_0000000599FA
003664995	014831038	lsidyv3b779a20	ark:/81055/vdc_000000050250
003665117	014831039	lsidyv3a046bc0	ark:/81055/vdc_00000003EE98
003665123	014831040	lsidyv3bf62c66	ark:/81055/vdc_000000055A9A
003665139	014831041	lsidyv32b95f1e	ark:/81055/vdc_00000002A4E6
003665410	014831042	lsidyv39d99ce2	ark:/81055/vdc_00000003CDC8
003665761	014831043	lsidyv315796e3	ark:/81055/vdc_000000029BFE
003665827	014831044	lsidyv3a52d8f4	ark:/81055/vdc_000000042F9C
003666295	014831045	lsidyv3bdfcdbd	ark:/81055/vdc_000000054FBA
003666759	014831046	lsidyv3cc32258	ark:/81055/vdc_00000005DD98
003666761	014831047	lsidyv3cc0f39b	ark:/81055/vdc_00000005DBBE
003667367	014831048	lsidyv3ba229a7	ark:/81055/vdc_000000053154
003667368	014831049	lsidyv3b9a1eb5	ark:/81055/vdc_000000052A2E
003667407	014831050	lsidyv3c9f4b6b	ark:/81055/vdc_00000005C616
003667411	014831051	lsidyv38f7935a	ark:/81055/vdc_0000000346A4
003667418	014831052	lsidyv3093a842	ark:/81055/vdc_0000000523C2
003667419	014831053	lsidyv3bc793d5	ark:/81055/vdc_000000054204
003667429	014831054	lsidyv3c0d590f	ark:/81055/vdc_000000056244
003667447	014831055	lsidyv2af4543e	ark:/81055/vdc_00000004276E
003667640	014831056	lsidyv3a8cb4ef	ark:/81055/vdc_000000045732
003667655	014831057	lsidyv3a06dd40	ark:/81055/vdc_00000003F078
003667657	014831058	lsidyv346b3cd3	ark:/81055/vdc_00000002EAE2
003668127	014831059	lsidyv3cc50da8	ark:/81055/vdc_00000005DED6
003668315	014831060	lsidyv3990f750	ark:/81055/vdc_00000003B226
003668366	014831061	lsidyv3b2f16ee	ark:/81055/vdc_00000004CDB8
003669090	014831062	lsidyv3cca4adc	ark:/81055/vdc_00000005E278
003669417	014831063	lsidyv3a8c6827	ark:/81055/vdc_0000000456F0
003669474	014831064	lsidyv3c0f7179	ark:/81055/vdc_00000005644E
003669490	014831065	lsidyv34931755	ark:/81055/vdc_00000003018C
003669565	014831066	lsidyv3bb1b342	ark:/81055/vdc_0000000533BE
003669653	014831067	lsidyv3a31128b	ark:/81055/vdc_00000004118A
003669934	014831068	lsidyv3146c009	ark:/81055/vdc_000000042D0E
003670076	014831069	lsidyv3c177b4a	ark:/81055/vdc_000000056A24
003670507	014831070	lsidyv308d1889	ark:/81055/vdc_000000052302
003670521	014831071	lsidyv2af25142	ark:/81055/vdc_000000051924
003670525	014831072	lsidyv3bdcabbc	ark:/81055/vdc_000000054DD4
003670598	014831073	lsidyv3c9c569c	ark:/81055/vdc_00000005C472
003670792	014831074	lsidyv2b65ec5a	ark:/81055/vdc_000000001116
003671030	014831075	lsidyv3cde68dd	ark:/81055/vdc_00000005E7CA
003672454	014831076	lsidyv350cc709	ark:/81055/vdc_000000031E7E
003672560	014831077	lsidyv3cad8f9e	ark:/81055/vdc_00000005CE3E
003672561	014831078	lsidyv3c6269a6	ark:/81055/vdc_00000005A696
003672573	014831079	lsidyv3cc1c612	ark:/81055/vdc_00000005DC78
003672718	014831080	lsidyv350ba282	ark:/81055/vdc_000000031E30
003672783	014831081	lsidyv391a1e02	ark:/81055/vdc_000000035760
003672788	014831082	lsidyv3a3175ad	ark:/81055/vdc_00000004119C
003672797	014831083	lsidyv302b367c	ark:/81055/vdc_0000000376EC
003673491	014831084	lsidyv349531bc	ark:/81055/vdc_00000003065A
003673634	014831085	lsidyv3afe1b9c	ark:/81055/vdc_00000004AC82
003673929	014831086	lsidyv315c9c0a	ark:/81055/vdc_000000037FF8
003673933	014831087	lsidyv3d98de1f	ark:/81055/vdc_00000003FE94
003674762	014831088	lsidyv3479afac	ark:/81055/vdc_00000002FE32
003674773	014831089	lsidyv3470fcf6	ark:/81055/vdc_00000002F0E8
003675356	014831090	lsidyv338a0219	ark:/81055/vdc_00000002C08E
003675376	014831091	lsidyv3a407bf2	ark:/81055/vdc_00000004189E
003675389	014831092	lsidyv38f1d6c6	ark:/81055/vdc_00000003455A
003676536	014831093	lsidyv3b9a2b02,lsidyv3590ca66	ark:/81055/vdc_000000052A46,ark:/81055/vdc_00000000557A
003676974	014831094	lsidyv3c728d78	ark:/81055/vdc_00000005B0A4
003676978	014831095	lsidyv3c93c2d9	ark:/81055/vdc_00000005BEDE
003676981	014831096	lsidyv3ca1cbe0	ark:/81055/vdc_00000005C748
003676990	014831097	lsidyv3c697f0b	ark:/81055/vdc_00000005AAFE
003677015	014831098	lsidyv3bd8fb02	ark:/81055/vdc_000000054A98
003677017	014831099	lsidyv39c635cd	ark:/81055/vdc_00000003C71A
003677019	014831100	lsidyv3abc84b4	ark:/81055/vdc_000000047AF0
003677206	014831101	lsidyv39340e5b	ark:/81055/vdc_0000000365AC
003677276	014831102	lsidyv3351ccfc	ark:/81055/vdc_00000002AE4C
003677500	014831103	lsidyv3a1b43fa	ark:/81055/vdc_000000040080
003678244	014831104	lsidyv3353199a	ark:/81055/vdc_00000002B16A
003678337	014831105	lsidyv2b4aab8f	ark:/81055/vdc_000000000D0E
003678522	014831106	lsidyv39871427	ark:/81055/vdc_00000003AB1E
003678647	014831107	lsidyv3c7667ac	ark:/81055/vdc_00000005B2F0
003678650	014831108	lsidyv3b22d417	ark:/81055/vdc_00000004C36E
003678658	014831109	lsidyv395cbdd4	ark:/81055/vdc_00000003927C
003678660	014831110	lsidyv34230cb2	ark:/81055/vdc_00000002D606
003678671	014831111	lsidyv39698c59	ark:/81055/vdc_000000039ABC
003678699	014831112	lsidyv32cae6e3	ark:/81055/vdc_000000052908
003678733	014831113	lsidyv3c1a8e5c	ark:/81055/vdc_000000056CD0
003678737	014831114	lsidyv3cb150d5	ark:/81055/vdc_00000005D0C6
003678744	014831115	lsidyv3d9c1953	ark:/81055/vdc_000000043638
003678749	014831116	lsidyv3d8b0427	ark:/81055/vdc_00000003CC30
003678765	014831117	lsidyv3d87d65a	ark:/81055/vdc_00000003B646
003678771	014831118	lsidyv3d8f806c	ark:/81055/vdc_00000003DE4E
003678776	014831119	lsidyv2ae83ccb	ark:/81055/vdc_000000051846
003678777	014831120	lsidyv38efde33	ark:/81055/vdc_0000000343BC
003678779	014831121	lsidyv3d963641	ark:/81055/vdc_00000003EC64
003678783	014831122	lsidyv3cc910c4	ark:/81055/vdc_00000005E16A
003678785	014831123	lsidyv3bb55224	ark:/81055/vdc_00000005359E
003678853	014831124	lsidyv3c618200	ark:/81055/vdc_00000005A5FA
003678862	014831125	lsidyv3b3b6d18	ark:/81055/vdc_00000004D73C
003678867	014831126	lsidyv3bdfd8fd	ark:/81055/vdc_000000054FC6
003678869	014831127	lsidyv3bcbf2e7	ark:/81055/vdc_000000054462
003678878	014831128	lsidyv3bc3a5f9	ark:/81055/vdc_000000053F16
003679374	014831129	lsidyv3c961a0d	ark:/81055/vdc_00000005C0AC
003680104	014831130	lsidyv345f21ec	ark:/81055/vdc_00000002E650
003680130	014831131	lsidyv33855b4b	ark:/81055/vdc_00000002BA82
003680177	014831132	lsidyv3c5d26dc	ark:/81055/vdc_00000005A300
003680188	014831133	lsidyv3bb6f624	ark:/81055/vdc_000000053670
003680227	014831134	lsidyv3c5c79ce	ark:/81055/vdc_00000005A28E
003680239	014831135	lsidyv307aeab3	ark:/81055/vdc_000000052074
003680386	014831136	lsidyv338b0637	ark:/81055/vdc_00000002C244
003680459	014831137	lsidyv39bdbbc7	ark:/81055/vdc_00000003C3F0
003680506	014831138	lsidyv3019660b	ark:/81055/vdc_0000000016FE
003680545	014831139	lsidyv349ca83a	ark:/81055/vdc_000000030F24
003680665	014831140	lsidyv3c4f46f8	ark:/81055/vdc_0000000599CA
003680978	014831141	lsidyv3a3a2ce7	ark:/81055/vdc_0000000415BC
003680984	014831142	lsidyv308dae7e	ark:/81055/vdc_0000000430CE
003681139	014831143	lsidyv2eb2200c	ark:/81055/vdc_000000028158
003682011	014831144	lsidyv3a576939	ark:/81055/vdc_000000043BFC
003682040	014831145	lsidyv39856ae3	ark:/81055/vdc_00000003A9B6
003682641	014831146	lsidyv350478f9,lsidyv3938fd36	ark:/81055/vdc_000000003522,ark:/81055/vdc_000000036792
003682648	014831147	lsidyv3c5441e0	ark:/81055/vdc_000000059D00
003682951	014831148	lsidyv3ce6dfb2	ark:/81055/vdc_00000005EC92
003683140	014831149	lsidyv3b399218	ark:/81055/vdc_00000004D5F2
003683347	014831150	lsidyv3a46551a	ark:/81055/vdc_000000041C64
003683407	014831151	lsidyv339047b5	ark:/81055/vdc_00000002CA00
003685867	014831152	lsidyv3c4c66ec	ark:/81055/vdc_000000059706
003686129	014831153	lsidyv3bb1a0f2	ark:/81055/vdc_0000000533A6
003686197	014831154	lsidyv3a6374c3	ark:/81055/vdc_00000004485C
003686638	014831155	lsidyv3bf1774d	ark:/81055/vdc_000000055728
003686719	014831156	lsidyv3c3cf3c2	ark:/81055/vdc_00000005879A
003686722	014831157	lsidyv3c67d39e	ark:/81055/vdc_00000005A9FC
003686745	014831158	lsidyv3bd70a1d	ark:/81055/vdc_000000054960
003687044	014831159	lsidyv3e6c3ff3	ark:/81055/vdc_00000005C664
003687613	014831160	lsidyv2b377207	ark:/81055/vdc_000000000A6E
003687881	014831161	lsidyv338f23c5	ark:/81055/vdc_00000002C802
003687887	014831162	lsidyv34250079	ark:/81055/vdc_00000002D7E0
003687894	014831163	lsidyv338ee7a9	ark:/81055/vdc_00000002C74E
003688165	014831164	lsidyv39248d3f	ark:/81055/vdc_000000035CBE
003688552	014831165	lsidyv3cc5a73d	ark:/81055/vdc_00000005DF7E
003688589	014831166	lsidyv33528c63	ark:/81055/vdc_00000002B03E
003688701	014831167	lsidyv2ebb231f	ark:/81055/vdc_000000028FE6
003689274	014831168	lsidyv347a6812	ark:/81055/vdc_00000002FF52
003689275	014831169	lsidyv34754114	ark:/81055/vdc_00000002F796
003689312	014831170	lsidyv308252e2	ark:/81055/vdc_000000037BCC
003689323	014831171	lsidyv395282a5	ark:/81055/vdc_000000037BDE
003689325	014831172	lsidyv34740785	ark:/81055/vdc_00000002F5F2
003689327	014831173	lsidyv3396f145	ark:/81055/vdc_00000002D0C6
003689329	014831174	lsidyv3a9926c7	ark:/81055/vdc_000000045F7E
003689550	014831175	lsidyv3cc4b5b4	ark:/81055/vdc_00000005DEB2
003691332	014831176	lsidyv3a4f3f72	ark:/81055/vdc_0000000422A6
003691410	014831177	lsidyv3c0b0cd6	ark:/81055/vdc_000000056064
003691906	014831178	lsidyv3c53cc82	ark:/81055/vdc_000000059CA6
003692103	014831179	lsidyv38f6b399	ark:/81055/vdc_000000034602
003692122	014831180	lsidyv2ae76cf9	ark:/81055/vdc_000000000306
003692469	014831181	lsidyv2b02a88e	ark:/81055/vdc_000000000624
003692599	014831182	lsidyv391e393b	ark:/81055/vdc_00000003598E
003692614	014831183	lsidyv39294e89	ark:/81055/vdc_000000035FE8
003692744	014831184	lsidyv3ab520e9	ark:/81055/vdc_0000000473F4
003693192	014831185	lsidyv38df7fa3	ark:/81055/vdc_0000000335A0
003693490	014831186	lsidyv3c448e61	ark:/81055/vdc_00000005902E
003694050	014831187	lsidyv2b386fb8	ark:/81055/vdc_000000000B46
003694058	014831188	lsidyv3b9f4a8c	ark:/81055/vdc_000000052F1A
003694196	014831189	lsidyv2b34d133	ark:/81055/vdc_000000000906
003694374	014831190	lsidyv3b5398ee	ark:/81055/vdc_00000004EAC2
003694996	014831191	lsidyv3ba061f3	ark:/81055/vdc_000000052FEC
003695310	014831192	lsidyv32d4baff	ark:/81055/vdc_000000052A7C
003695361	014831193	lsidyv39a86f4a	ark:/81055/vdc_00000003B89E
003695362	014831194	lsidyv39ef39e0	ark:/81055/vdc_00000003DD82
003695932	014831195	lsidyv3bedaed7	ark:/81055/vdc_000000055476
003696599	014831196	lsidyv3473f3f4	ark:/81055/vdc_00000002F5DA
003696607	014831197	lsidyv345ead3c	ark:/81055/vdc_00000002E596
003696727	014831198	lsidyv3c3e0284	ark:/81055/vdc_0000000589F8
003696760	014831199	lsidyv3a1a7c29	ark:/81055/vdc_00000003FFE4
003696795	014831200	lsidyv3a3c6d5a	ark:/81055/vdc_0000000416BE
003696797	014831201	lsidyv39f9d3db	ark:/81055/vdc_00000003E670
003696809	014831202	lsidyv3a0deb99	ark:/81055/vdc_00000003F5CA
003696811	014831203	lsidyv30b5940b	ark:/81055/vdc_000000038190
003696836	014831204	lsidyv3bd0b66e	ark:/81055/vdc_00000005461E
003696858	014831205	lsidyv3a11eaf9	ark:/81055/vdc_00000003F90C
003696859	014831206	lsidyv3c09c095	ark:/81055/vdc_000000055F50
003697019	014831207	lsidyv3aad6787	ark:/81055/vdc_00000004705E
003697053	014831208	lsidyv3cc0fa14	ark:/81055/vdc_00000005DBC4
003697103	014831209	lsidyv3a08868c	ark:/81055/vdc_00000003F1B6
003697179	014831210	lsidyv31a7f398	ark:/81055/vdc_000000043CC8
003697401	014831211	lsidyv3c212ab2	ark:/81055/vdc_000000057312
003697469	014831212	lsidyv3830c7ba,lsidyv3461e08e	ark:/81055/vdc_00000001EC36,ark:/81055/vdc_00000002E980
003697474	014831213	lsidyv34af6b84	ark:/81055/vdc_0000000310BC
003697476	014831214	lsidyv2eb1ef83	ark:/81055/vdc_0000000280C8
003697671	014831215	lsidyv3a257cd3	ark:/81055/vdc_0000000408C6
003697872	014831216	lsidyv392a8a51	ark:/81055/vdc_0000000360AE
003698118	014831217	lsidyv3c8e987c	ark:/81055/vdc_00000005BB7E
003698477	014831218	lsidyv3c0a51fd	ark:/81055/vdc_000000055FD4
003698500	014831219	lsidyv3abab9f8	ark:/81055/vdc_0000000478CE
003698521	014831220	lsidyv3bd9496a	ark:/81055/vdc_000000054AC8
003698870	014831221	lsidyv3a22d6c0	ark:/81055/vdc_000000040638
003698929	014831222	lsidyv3a3ea0a2	ark:/81055/vdc_0000000417AE
003698970	014831223	lsidyv3a84c172	ark:/81055/vdc_000000044FEE
003699111	014831224	lsidyv3bedc329	ark:/81055/vdc_000000055488
003699128	014831225	lsidyv3bec9f33	ark:/81055/vdc_0000000553A4
003699299	014831226	lsidyv3c90c220	ark:/81055/vdc_00000005BCF8
003699463	014831227	lsidyv33823ea7	ark:/81055/vdc_00000002B494
003699639	014831228	lsidyv35049e67	ark:/81055/vdc_000000031C50
003699837	014831229	lsidyv3533b82d	ark:/81055/vdc_0000000326E2
003699976	014831230	lsidyv3b9dbe6f	ark:/81055/vdc_000000052DE8
003700153	014831231	lsidyv39af24aa	ark:/81055/vdc_00000003BD42
003700223	014831232	lsidyv38f98d73	ark:/81055/vdc_000000034836
003700225	014831233	lsidyv39894ae6	ark:/81055/vdc_00000003AC6E
003700236	014831234	lsidyv3a671e33	ark:/81055/vdc_000000044AF6
003700247	014831235	lsidyv3ac01108	ark:/81055/vdc_000000048108
003700249	014831236	lsidyv3ac02d37	ark:/81055/vdc_000000048120
003700258	014831237	lsidyv3b3b634f	ark:/81055/vdc_00000004D736
003700264	014831238	lsidyv3ac003db	ark:/81055/vdc_000000048102
003700267	014831239	lsidyv39cfa992	ark:/81055/vdc_00000003C8B8
003700269	014831240	lsidyv3ac02452	ark:/81055/vdc_00000004811A
003700270	014831241	lsidyv3abff5c7	ark:/81055/vdc_0000000480FC
003700273	014831242	lsidyv3ad4f414	ark:/81055/vdc_000000048DEC
003700274	014831243	lsidyv3aa0fc01	ark:/81055/vdc_000000046722
003700282	014831244	lsidyv3a0780f3	ark:/81055/vdc_00000003F0EA
003700295	014831245	lsidyv3a237d8b	ark:/81055/vdc_0000000406BC
003700305	014831246	lsidyv38e73fb2	ark:/81055/vdc_000000033C5A
003700314	014831247	lsidyv3a9fc4cd	ark:/81055/vdc_0000000465A2
003700315	014831248	lsidyv3aad7480	ark:/81055/vdc_00000004706A
003700317	014831249	lsidyv3abfe181	ark:/81055/vdc_0000000480F0
003700320	014831250	lsidyv3a4bad98	ark:/81055/vdc_000000041F9A
003700338	014831251	lsidyv3adf2d11	ark:/81055/vdc_0000000495E4
003700339	014831252	lsidyv3a61e087	ark:/81055/vdc_000000044754
003700341	014831253	lsidyv39b65f32	ark:/81055/vdc_00000003C00C
003700342	014831254	lsidyv39d9719a	ark:/81055/vdc_00000003CDAA
003700664	014831255	lsidyv32d60a8d	ark:/81055/vdc_000000052AB2
003700724	014831256	lsidyv3b53a59c	ark:/81055/vdc_00000004EACE
003701167	014831257	lsidyv392a1d2a	ark:/81055/vdc_000000036072
003704719	014831258	lsidyv346bef8b	ark:/81055/vdc_00000002EB6C
003705327	014831259	lsidyv3bba0272	ark:/81055/vdc_000000053892
003705627	014831261	lsidyv347092ec	ark:/81055/vdc_00000002EFF8
003705638	014831262	lsidyv33828f24	ark:/81055/vdc_00000002B51E
003706315	014831263	lsidyv3a2b73a7	ark:/81055/vdc_000000040D2E
003706371	014831264	lsidyv396e93d6	ark:/81055/vdc_000000039E0A
003706396	014831265	lsidyv2b5b5d43	ark:/81055/vdc_000000000FC0
003706557	014831266	lsidyv3c6d1567	ark:/81055/vdc_00000005AD32
003706734	014831267	lsidyv3abb508b	ark:/81055/vdc_00000004798E
003706735	014831268	lsidyv398dc475	ark:/81055/vdc_00000003B01C
003706738	014831269	lsidyv3b1ef3bd	ark:/81055/vdc_00000004C032
003706741	014831270	lsidyv39ae99ca	ark:/81055/vdc_00000003BCDC
003706742	014831271	lsidyv3a33ddb5	ark:/81055/vdc_0000000412D4
003706743	014831272	lsidyv3a1229ff	ark:/81055/vdc_00000003F93C
003707124	014831273	lsidyv3c85304a	ark:/81055/vdc_00000005B608
003708002	014831274	lsidyv345e442f	ark:/81055/vdc_00000002E51E
003708232	014831275	lsidyv3cbb2a96	ark:/81055/vdc_00000005D7F2
003714137	014831276	lsidyv3ca6de6f	ark:/81055/vdc_00000005CA9C
003722252	014831277	lsidyv32c76b5d	ark:/81055/vdc_00000005283C
003724456	014831278	lsidyv38f85ab0	ark:/81055/vdc_00000003476A
003729048	014831279	lsidyv3c937f03	ark:/81055/vdc_00000005BE90
003729587	014831280	lsidyv3ce904ae	ark:/81055/vdc_00000005EE06
003732338	014831281	lsidyv39255cfb	ark:/81055/vdc_000000035D5A
003734226	014831282	lsidyv3ca20f8d	ark:/81055/vdc_00000005C76C
003734233	014831283	lsidyv3c5cf6c3	ark:/81055/vdc_00000005A2D6
003734235	014831284	lsidyv307cc929	ark:/81055/vdc_0000000520C2
003734241	014831285	lsidyv3cb3c233	ark:/81055/vdc_00000005D21C
003734266	014831286	lsidyv34fb1ea7,lsidyv3ca1f112	ark:/81055/vdc_00000000330C,ark:/81055/vdc_00000005C75A
003734273	014831287	lsidyv38f99685	ark:/81055/vdc_000000034848
003734518	014831288	lsidyv2eb46bd5	ark:/81055/vdc_00000002871C
003735087	014831289	lsidyv2b3ef0ea	ark:/81055/vdc_000000000C06
003737133	014831290	lsidyv2eb423af	ark:/81055/vdc_000000028674
003737278	014831291	lsidyv39f92da6	ark:/81055/vdc_00000003E5E6
003737279	014831292	lsidyv3a3ee88b	ark:/81055/vdc_0000000417D2
003737280	014831293	lsidyv3031a896	ark:/81055/vdc_0000000377C4
003737297	014831294	lsidyv3a1fb54e	ark:/81055/vdc_0000000403DA
003737298	014831295	lsidyv3a8c6116	ark:/81055/vdc_0000000456EA
003737301	014831296	lsidyv39dfaf11	ark:/81055/vdc_00000003D1C4
003737624	014831297	lsidyv32c31ba9	ark:/81055/vdc_00000002A846
003738503	014831298	lsidyv39aa7816	ark:/81055/vdc_00000003BA18
003738830	014831299	lsidyv3e6afa73	ark:/81055/vdc_00000005BC7A
003738859	014831300	lsidyv38f8bba0	ark:/81055/vdc_0000000347AC
003738930	014831301	lsidyv2eb9bdbf	ark:/81055/vdc_000000028DE2
003739211	014831302	lsidyv3abae34d	ark:/81055/vdc_00000004790A
003739212	014831303	lsidyv3abbd537	ark:/81055/vdc_000000047A36
003740120	014831304	lsidyv393e6e00	ark:/81055/vdc_000000036954
003740366	014831305	lsidyv2eb3a629	ark:/81055/vdc_00000002858A
003741337	014831306	lsidyv39385944	ark:/81055/vdc_000000036732
003741628	014831307	lsidyv345d81bd	ark:/81055/vdc_00000002E404
003743674	014831308	lsidyv392ab856	ark:/81055/vdc_0000000360D2
003743712	014831309	lsidyv38e5b54d	ark:/81055/vdc_000000033B1C
003744241	014831310	lsidyv34229edc	ark:/81055/vdc_00000002D582
003745272	014831311	lsidyv39c3788b	ark:/81055/vdc_00000003C5DC
003745273	014831312	lsidyv3c918fa4	ark:/81055/vdc_00000005BD76
003745277	014831313	lsidyv3b3cb2d4	ark:/81055/vdc_00000004D832
003745626	014831314	lsidyv3be0b341	ark:/81055/vdc_000000055068
003748302	014831315	lsidyv31451406	ark:/81055/vdc_000000042CB4
003748948	014831316	lsidyv3540e599	ark:/81055/vdc_0000000330A2
003750710	014831317	lsidyv33937f77	ark:/81055/vdc_00000002CD42
003751140	014831318	lsidyv3a59add7	ark:/81055/vdc_000000044178
003751600	014831319	lsidyv3a206051	ark:/81055/vdc_00000004045E
003751601	014831320	lsidyv3151e6a5	ark:/81055/vdc_000000042F60
003751607	014831321	lsidyv3a6827e8	ark:/81055/vdc_000000044B9E
003751944	014831322	lsidyv3d9abe64	ark:/81055/vdc_0000000420D2
003752788	014831323	lsidyv3b30da17	ark:/81055/vdc_00000004CF14
003753370	014831324	lsidyv2c32818f	ark:/81055/vdc_0000000012D8
003753833	014831325	lsidyv3b0aa0b0	ark:/81055/vdc_00000004B690
003753872	014831326	lsidyv3bba6ef9	ark:/81055/vdc_0000000538EC
003753879	014831327	lsidyv3aba9a7f	ark:/81055/vdc_0000000478AA
003754319	014831328	lsidyv39c5df4d	ark:/81055/vdc_00000003C6F0
003755389	014831329	lsidyv38e035d0	ark:/81055/vdc_00000003365A
003755392	014831330	lsidyv3a1a8ec2	ark:/81055/vdc_00000003FFF0
003755405	014831331	lsidyv3bb45af3	ark:/81055/vdc_000000053514
003755971	014831332	lsidyv2eb45596	ark:/81055/vdc_0000000286FE
003756006	014831333	lsidyv39cf329d	ark:/81055/vdc_00000003C876
003756546	014831334	lsidyv39d8bb57	ark:/81055/vdc_00000003CD2C
003756656	014831335	lsidyv3cb7b2cd	ark:/81055/vdc_00000005D582
003758102	014831336	lsidyv2eb77b61	ark:/81055/vdc_000000028AFA
003759021	014831337	lsidyv34f898cd	ark:/81055/vdc_0000000318F0
003759329	014831338	lsidyv3ab23394	ark:/81055/vdc_0000000471D2
003759501	014831339	lsidyv3af936ef	ark:/81055/vdc_00000004A8CE
003759502	014831340	lsidyv31776eee	ark:/81055/vdc_000000038412
003759506	014831341	lsidyv353ed95b	ark:/81055/vdc_000000032F40
003759512	014831342	lsidyv346a2abb	ark:/81055/vdc_00000002EA0A
003759514	014831343	lsidyv3b8f3755	ark:/81055/vdc_000000051090
003759516	014831344	lsidyv39d7e9fa	ark:/81055/vdc_00000003CC9C
003759522	014831345	lsidyv31413f8b	ark:/81055/vdc_000000037758
003759528	014831346	lsidyv38e22fe8	ark:/81055/vdc_0000000337FE
003759532	014831347	lsidyv3460859a	ark:/81055/vdc_00000002E7E8
